Date,Open,High,Low,Close
09-06-2017,1533.578358,1549.981167,1509.15399,1524.915843
10-06-2017,1534.480545,1550.885818,1510.048917,1525.810733
11-06-2017,1535.382732,1551.790468,1510.943845,1526.705623
12-06-2017,1536.284919,1552.695119,1511.838772,1527.600513
13-06-2017,1537.187106,1553.599769,1512.7337,1528.495403
14-06-2017,1538.089293,1554.50442,1513.628627,1529.390292
15-06-2017,1538.99148,1555.40907,1514.523555,1530.285182
16-06-2017,1539.893667,1556.313721,1515.418482,1531.180072
17-06-2017,1540.795854,1557.218371,1516.31341,1532.074962
18-06-2017,1541.698041,1558.123022,1517.208337,1532.969851
19-06-2017,1542.600228,1559.027672,1518.103265,1533.864741
20-06-2017,1543.502415,1559.932323,1518.998192,1534.759631
21-06-2017,1544.404602,1560.836973,1519.89312,1535.654521
22-06-2017,1545.306789,1561.741624,1520.788047,1536.54941
23-06-2017,1546.208976,1562.646274,1521.682975,1537.4443
24-06-2017,1547.111163,1563.550925,1522.577902,1538.33919
25-06-2017,1548.01335,1564.455575,1523.47283,1539.23408
26-06-2017,1548.915537,1565.360226,1524.367757,1540.12897
27-06-2017,1549.817724,1566.264876,1525.262685,1541.023859
28-06-2017,1550.719912,1567.169527,1526.157612,1541.918749
29-06-2017,1551.622099,1568.074177,1527.05254,1542.813639
30-06-2017,1552.524286,1568.978828,1527.947467,1543.708529
01-07-2017,1553.426473,1569.883478,1528.842395,1544.603418
02-07-2017,1554.32866,1570.788129,1529.737322,1545.498308
03-07-2017,1555.230847,1571.692779,1530.63225,1546.393198
04-07-2017,1556.133034,1572.59743,1531.527177,1547.288088
05-07-2017,1557.035221,1573.50208,1532.422104,1548.182977
06-07-2017,1557.937408,1574.406731,1533.317032,1549.077867
07-07-2017,1558.839595,1575.311381,1534.211959,1549.972757
08-07-2017,1559.741782,1576.216032,1535.106887,1550.867647
09-07-2017,1560.643969,1577.120682,1536.001814,1551.762537
10-07-2017,1561.546156,1578.025333,1536.896742,1552.657426
11-07-2017,1562.448343,1578.929983,1537.791669,1553.552316
12-07-2017,1563.35053,1579.834634,1538.686597,1554.447206
13-07-2017,1564.252717,1580.739284,1539.581524,1555.342096
14-07-2017,1565.154904,1581.643935,1540.476452,1556.236985
15-07-2017,1566.057091,1582.548585,1541.371379,1557.131875
16-07-2017,1566.959278,1583.453236,1542.266307,1558.026765
17-07-2017,1567.861465,1584.357886,1543.161234,1558.921655
18-07-2017,1568.763653,1585.262537,1544.056162,1559.816544
19-07-2017,1569.66584,1586.167187,1544.951089,1560.711434
20-07-2017,1570.568027,1587.071838,1545.846017,1561.606324
21-07-2017,1571.470214,1587.976488,1546.740944,1562.501214
22-07-2017,1572.372401,1588.881139,1547.635872,1563.396103
23-07-2017,1573.274588,1589.785789,1548.530799,1564.290993
24-07-2017,1574.176775,1590.69044,1549.425727,1565.185883
25-07-2017,1575.078962,1591.59509,1550.320654,1566.080773
26-07-2017,1575.981149,1592.499741,1551.215582,1566.975663
27-07-2017,1576.883336,1593.404391,1552.110509,1567.870552
28-07-2017,1577.785523,1594.309042,1553.005436,1568.765442
29-07-2017,1578.68771,1595.213692,1553.900364,1569.660332
30-07-2017,1579.589897,1596.118343,1554.795291,1570.555222
31-07-2017,1580.492084,1597.022993,1555.690219,1571.450111
01-08-2017,1581.394271,1597.927644,1556.585146,1572.345001
02-08-2017,1582.296458,1598.832294,1557.480074,1573.239891
03-08-2017,1583.198645,1599.736945,1558.375001,1574.134781
04-08-2017,1584.100832,1600.641595,1559.269929,1575.02967
05-08-2017,1585.003019,1601.546246,1560.164856,1575.92456
06-08-2017,1585.905207,1602.450896,1561.059784,1576.81945
07-08-2017,1586.807394,1603.355547,1561.954711,1577.71434
08-08-2017,1587.709581,1604.260197,1562.849639,1578.60923
09-08-2017,1588.611768,1605.164848,1563.744566,1579.504119
10-08-2017,1589.513955,1606.069498,1564.639494,1580.399009
11-08-2017,1590.416142,1606.974149,1565.534421,1581.293899
12-08-2017,1591.318329,1607.878799,1566.429349,1582.188789
13-08-2017,1592.220516,1608.78345,1567.324276,1583.083678
14-08-2017,1593.122703,1609.6881,1568.219204,1583.978568
15-08-2017,1594.02489,1610.592751,1569.114131,1584.873458
16-08-2017,1594.927077,1611.497401,1570.009059,1585.768348
17-08-2017,1595.829264,1612.402052,1570.903986,1586.663237
18-08-2017,1596.731451,1613.306702,1571.798914,1587.558127
19-08-2017,1597.633638,1614.211353,1572.693841,1588.453017
20-08-2017,1598.535825,1615.116003,1573.588769,1589.347907
21-08-2017,1599.438012,1616.020654,1574.483696,1590.242797
22-08-2017,1600.340199,1616.925304,1575.378623,1591.137686
23-08-2017,1601.242386,1617.829954,1576.273551,1592.032576
24-08-2017,1602.144573,1618.734605,1577.168478,1592.927466
25-08-2017,1603.046761,1619.639255,1578.063406,1593.822356
26-08-2017,1603.948948,1620.543906,1578.958333,1594.717245
27-08-2017,1604.851135,1621.448556,1579.853261,1595.612135
28-08-2017,1605.753322,1622.353207,1580.748188,1596.507025
29-08-2017,1606.655509,1623.257857,1581.643116,1597.401915
30-08-2017,1607.557696,1624.162508,1582.538043,1598.296804
31-08-2017,1608.459883,1625.067158,1583.432971,1599.191694
01-09-2017,1609.36207,1625.971809,1584.327898,1600.086584
02-09-2017,1610.264257,1626.876459,1585.222826,1600.981474
03-09-2017,1611.166444,1627.78111,1586.117753,1601.876364
04-09-2017,1612.068631,1628.68576,1587.012681,1602.771253
05-09-2017,1612.970818,1629.590411,1587.907608,1603.666143
06-09-2017,1613.873005,1630.495061,1588.802536,1604.561033
07-09-2017,1614.775192,1631.399712,1589.697463,1605.455923
08-09-2017,1615.677379,1632.304362,1590.592391,1606.350812
09-09-2017,1616.579566,1633.209013,1591.487318,1607.245702
10-09-2017,1617.481753,1634.113663,1592.382246,1608.140592
11-09-2017,1618.38394,1635.018314,1593.277173,1609.035482
12-09-2017,1619.286127,1635.922964,1594.172101,1609.930371
13-09-2017,1620.188315,1636.827615,1595.067028,1610.825261
14-09-2017,1621.090502,1637.732265,1595.961955,1611.720151
15-09-2017,1621.992689,1638.636916,1596.856883,1612.615041
16-09-2017,1622.894876,1639.541566,1597.75181,1613.50993
17-09-2017,1623.797063,1640.446217,1598.646738,1614.40482
18-09-2017,1624.69925,1641.350867,1599.541665,1615.29971
19-09-2017,1625.601437,1642.255518,1600.436593,1616.1946
20-09-2017,1626.503624,1643.160168,1601.33152,1617.08949
21-09-2017,1627.405811,1644.064819,1602.226448,1617.984379
22-09-2017,1628.307998,1644.969469,1603.121375,1618.879269
23-09-2017,1629.210185,1645.87412,1604.016303,1619.774159
24-09-2017,1630.112372,1646.77877,1604.91123,1620.669049
25-09-2017,1631.014559,1647.683421,1605.806158,1621.563938
26-09-2017,1631.916746,1648.588071,1606.701085,1622.458828
27-09-2017,1632.818933,1649.492722,1607.596013,1623.353718
28-09-2017,1633.72112,1650.397372,1608.49094,1624.248608
29-09-2017,1634.623307,1651.302023,1609.385868,1625.143497
30-09-2017,1635.525494,1652.206673,1610.280795,1626.038387
01-10-2017,1636.427681,1653.111324,1611.175723,1626.933277
02-10-2017,1637.329869,1654.015974,1612.07065,1627.828167
03-10-2017,1638.232056,1654.920625,1612.965578,1628.723057
04-10-2017,1639.134243,1655.825275,1613.860505,1629.617946
05-10-2017,1640.03643,1656.729926,1614.755433,1630.512836
06-10-2017,1640.938617,1657.634576,1615.65036,1631.407726
07-10-2017,1641.840804,1658.539227,1616.545288,1632.302616
08-10-2017,1642.742991,1659.443877,1617.440215,1633.197505
09-10-2017,1643.645178,1660.348528,1618.335142,1634.092395
10-10-2017,1644.547365,1661.253178,1619.23007,1634.987285
11-10-2017,1645.449552,1662.157829,1620.124997,1635.882175
12-10-2017,1646.351739,1663.062479,1621.019925,1636.777064
13-10-2017,1647.253926,1663.96713,1621.914852,1637.671954
14-10-2017,1648.156113,1664.87178,1622.80978,1638.566844
15-10-2017,1649.0583,1665.776431,1623.704707,1639.461734
16-10-2017,1649.960487,1666.681081,1624.599635,1640.356624
17-10-2017,1650.862674,1667.585732,1625.494562,1641.251513
18-10-2017,1651.764861,1668.490382,1626.38949,1642.146403
19-10-2017,1652.667048,1669.395033,1627.284417,1643.041293
20-10-2017,1653.569235,1670.299683,1628.179345,1643.936183
21-10-2017,1654.471423,1671.204334,1629.074272,1644.831072
22-10-2017,1655.37361,1672.108984,1629.9692,1645.725962
23-10-2017,1656.275797,1673.013635,1630.864127,1646.620852
24-10-2017,1657.177984,1673.918285,1631.759055,1647.515742
25-10-2017,1658.080171,1674.822936,1632.653982,1648.410631
26-10-2017,1658.982358,1675.727586,1633.54891,1649.305521
27-10-2017,1659.884545,1676.632237,1634.443837,1650.200411
28-10-2017,1660.786732,1677.536887,1635.338765,1651.095301
29-10-2017,1661.688919,1678.441538,1636.233692,1651.990191
30-10-2017,1662.591106,1679.346188,1637.12862,1652.88508
31-10-2017,1663.493293,1680.250839,1638.023547,1653.77997
01-11-2017,1664.39548,1681.155489,1638.918474,1654.67486
02-11-2017,1665.297667,1682.06014,1639.813402,1655.56975
date,open,high,low,close
03-11-2017,1666.199854,1682.96479,1640.708329,1656.464639
04-11-2017,1667.102041,1683.869441,1641.603257,1657.359529
05-11-2017,1668.004228,1684.774091,1642.498184,1658.254419
06-11-2017,1668.906415,1685.678742,1643.393112,1659.149309
07-11-2017,1669.808602,1686.583392,1644.288039,1660.044198
08-11-2017,1670.710789,1687.488042,1645.182967,1660.939088
09-11-2017,1671.612977,1688.392693,1646.077894,1661.833978
10-11-2017,1672.515164,1689.297343,1646.972822,1662.728868
11-11-2017,1673.417351,1690.201994,1647.867749,1663.623757
12-11-2017,1674.319538,1691.106644,1648.762677,1664.518647
13-11-2017,1675.221725,1692.011295,1649.657604,1665.413537
14-11-2017,1676.123912,1692.915945,1650.552532,1666.308427
15-11-2017,1677.026099,1693.820596,1651.447459,1667.203317
16-11-2017,1677.928286,1694.725246,1652.342387,1668.098206
17-11-2017,1678.830473,1695.629897,1653.237314,1668.993096
18-11-2017,1679.73266,1696.534547,1654.132242,1669.887986
19-11-2017,1680.634847,1697.439198,1655.027169,1670.782876
20-11-2017,1681.537034,1698.343848,1655.922097,1671.677765
21-11-2017,1682.439221,1699.248499,1656.817024,1672.572655
22-11-2017,1683.341408,1700.153149,1657.711952,1673.467545
23-11-2017,1684.243595,1701.0578,1658.606879,1674.362435
24-11-2017,1685.145782,1701.96245,1659.501807,1675.257324
25-11-2017,1686.047969,1702.867101,1660.396734,1676.152214
26-11-2017,1686.950156,1703.771751,1661.291661,1677.047104
27-11-2017,1687.852343,1704.676402,1662.186589,1677.941994
28-11-2017,1688.754531,1705.581052,1663.081516,1678.836884
29-11-2017,1689.656718,1706.485703,1663.976444,1679.731773
30-11-2017,1690.558905,1707.390353,1664.871371,1680.626663
01-12-2017,1691.461092,1708.295004,1665.766299,1681.521553
02-12-2017,1692.363279,1709.199654,1666.661226,1682.416443
03-12-2017,1693.265466,1710.104305,1667.556154,1683.311332
04-12-2017,1694.167653,1711.008955,1668.451081,1684.206222
05-12-2017,1695.06984,1711.913606,1669.346009,1685.101112
06-12-2017,1695.972027,1712.818256,1670.240936,1685.996002
07-12-2017,1696.874214,1713.722907,1671.135864,1686.890891
08-12-2017,1697.776401,1714.627557,1672.030791,1687.785781
09-12-2017,1698.678588,1715.532208,1672.925719,1688.680671
10-12-2017,1699.580775,1716.436858,1673.820646,1689.575561
11-12-2017,1700.482962,1717.341509,1674.715574,1690.470451
12-12-2017,1701.385149,1718.246159,1675.610501,1691.36534
13-12-2017,1702.287336,1719.15081,1676.505429,1692.26023
14-12-2017,1703.189523,1720.05546,1677.400356,1693.15512
15-12-2017,1704.09171,1720.960111,1678.295284,1694.05001
16-12-2017,1704.993897,1721.864761,1679.190211,1694.944899
17-12-2017,1705.896085,1722.769412,1680.085139,1695.839789
18-12-2017,1706.798272,1723.674062,1680.980066,1696.734679
19-12-2017,1707.700459,1724.578713,1681.874993,1697.629569
20-12-2017,1708.602646,1725.483363,1682.769921,1698.524458
21-12-2017,1709.504833,1726.388014,1683.664848,1699.419348
22-12-2017,1710.40702,1727.292664,1684.559776,1700.314238
23-12-2017,1711.309207,1728.197315,1685.454703,1701.209128
24-12-2017,1712.211394,1729.101965,1686.349631,1702.104018
25-12-2017,1713.113581,1730.006616,1687.244558,1702.998907
26-12-2017,1714.015768,1730.911266,1688.139486,1703.893797
27-12-2017,1714.917955,1731.815917,1689.034413,1704.788687
28-12-2017,1715.820142,1732.720567,1689.929341,1705.683577
29-12-2017,1716.722329,1733.625218,1690.824268,1706.578466
30-12-2017,1717.624516,1734.529868,1691.719196,1707.473356
31-12-2017,1718.526703,1735.434519,1692.614123,1708.368246
01-01-2018,1719.42889,1736.339169,1693.509051,1709.263136
02-01-2018,1720.331077,1737.24382,1694.403978,1710.158025
03-01-2018,1721.233264,1738.14847,1695.298906,1711.052915
04-01-2018,1722.135451,1739.053121,1696.193833,1711.947805
05-01-2018,1723.037639,1739.957771,1697.088761,1712.842695
06-01-2018,1723.939826,1740.862422,1697.983688,1713.737584
07-01-2018,1724.842013,1741.767072,1698.878616,1714.632474
08-01-2018,1725.7442,1742.671723,1699.773543,1715.527364
09-01-2018,1726.646387,1743.576373,1700.668471,1716.422254
10-01-2018,1727.548574,1744.481024,1701.563398,1717.317144
11-01-2018,1728.450761,1745.385674,1702.458326,1718.212033
12-01-2018,1729.352948,1746.290325,1703.353253,1719.106923
13-01-2018,1730.255135,1747.194975,1704.24818,1720.001813
14-01-2018,1731.157322,1748.099626,1705.143108,1720.896703
15-01-2018,1732.059509,1749.004276,1706.038035,1721.791592
16-01-2018,1732.961696,1749.908927,1706.932963,1722.686482
17-01-2018,1733.863883,1750.813577,1707.82789,1723.581372
18-01-2018,1734.76607,1751.718228,1708.722818,1724.476262
19-01-2018,1735.668257,1752.622878,1709.617745,1725.371151
20-01-2018,1736.570444,1753.527529,1710.512673,1726.266041
21-01-2018,1737.472631,1754.432179,1711.4076,1727.160931
22-01-2018,1738.374818,1755.336829,1712.302528,1728.055821
23-01-2018,1739.277005,1756.24148,1713.197455,1728.950711
24-01-2018,1740.179193,1757.14613,1714.092383,1729.8456
25-01-2018,1741.08138,1758.050781,1714.98731,1730.74049
26-01-2018,1741.983567,1758.955431,1715.882238,1731.63538
27-01-2018,1742.885754,1759.860082,1716.777165,1732.53027
28-01-2018,1743.787941,1760.764732,1717.672093,1733.425159
29-01-2018,1744.690128,1761.669383,1718.56702,1734.320049
30-01-2018,1745.592315,1762.574033,1719.461948,1735.214939
31-01-2018,1746.494502,1763.478684,1720.356875,1736.109829
01-02-2018,1747.396689,1764.383334,1721.251803,1737.004718
02-02-2018,1748.298876,1765.287985,1722.14673,1737.899608
03-02-2018,1749.201063,1766.192635,1723.041658,1738.794498
04-02-2018,1750.10325,1767.097286,1723.936585,1739.689388
05-02-2018,1751.005437,1768.001936,1724.831512,1740.584278
06-02-2018,1751.907624,1768.906587,1725.72644,1741.479167
07-02-2018,1752.809811,1769.811237,1726.621367,1742.374057
08-02-2018,1753.711998,1770.715888,1727.516295,1743.268947
09-02-2018,1754.614185,1771.620538,1728.411222,1744.163837
10-02-2018,1755.516372,1772.525189,1729.30615,1745.058726
11-02-2018,1756.418559,1773.429839,1730.201077,1745.953616
12-02-2018,1757.320747,1774.33449,1731.096005,1746.848506
13-02-2018,1758.222934,1775.23914,1731.990932,1747.743396
14-02-2018,1759.125121,1776.143791,1732.88586,1748.638285
15-02-2018,1760.027308,1777.048441,1733.780787,1749.533175
16-02-2018,1760.929495,1777.953092,1734.675715,1750.428065
17-02-2018,1761.831682,1778.857742,1735.570642,1751.322955
18-02-2018,1762.733869,1779.762393,1736.46557,1752.217845
19-02-2018,1763.636056,1780.667043,1737.360497,1753.112734
20-02-2018,1764.538243,1781.571694,1738.255425,1754.007624
21-02-2018,1765.44043,1782.476344,1739.150352,1754.902514
22-02-2018,1766.342617,1783.380995,1740.04528,1755.797404
23-02-2018,1767.244804,1784.285645,1740.940207,1756.692293
24-02-2018,1768.146991,1785.190296,1741.835135,1757.587183
25-02-2018,1769.049178,1786.094946,1742.730062,1758.482073
26-02-2018,1769.951365,1786.999597,1743.62499,1759.376963
27-02-2018,1770.853552,1787.904247,1744.519917,1760.271852
28-02-2018,1771.755739,1788.808898,1745.414845,1761.166742
01-03-2018,1772.657926,1789.713548,1746.309772,1762.061632
02-03-2018,1773.560113,1790.618199,1747.204699,1762.956522
03-03-2018,1774.4623,1791.522849,1748.099627,1763.851411
04-03-2018,1775.364488,1792.4275,1748.994554,1764.746301
05-03-2018,1776.266675,1793.33215,1749.889482,1765.641191
06-03-2018,1777.168862,1794.236801,1750.784409,1766.536081
07-03-2018,1778.071049,1795.141451,1751.679337,1767.430971
08-03-2018,1778.973236,1796.046102,1752.574264,1768.32586
09-03-2018,1779.875423,1796.950752,1753.469192,1769.22075
10-03-2018,1780.77761,1797.855403,1754.364119,1770.11564
11-03-2018,1781.679797,1798.760053,1755.259047,1771.01053
12-03-2018,1782.581984,1799.664704,1756.153974,1771.905419
13-03-2018,1783.484171,1800.569354,1757.048902,1772.800309
14-03-2018,1784.386358,1801.474005,1757.943829,1773.695199
15-03-2018,1785.288545,1802.378655,1758.838757,1774.590089
16-03-2018,1786.190732,1803.283306,1759.733684,1775.484978
17-03-2018,1787.092919,1804.187956,1760.628612,1776.379868
18-03-2018,1787.995106,1805.092607,1761.523539,1777.274758
19-03-2018,1788.897293,1805.997257,1762.418467,1778.169648
20-03-2018,1789.79948,1806.901908,1763.313394,1779.064538
21-03-2018,1790.701667,1807.806558,1764.208322,1779.959427
22-03-2018,1791.603854,1808.711209,1765.103249,1780.854317
23-03-2018,1792.506042,1809.615859,1765.998177,1781.749207
24-03-2018,1793.408229,1810.52051,1766.893104,1782.644097
25-03-2018,1794.310416,1811.42516,1767.788031,1783.538986
26-03-2018,1795.212603,1812.329811,1768.682959,1784.433876
27-03-2018,1796.11479,1813.234461,1769.577886,1785.328766
28-03-2018,1797.016977,1814.139112,1770.472814,1786.223656
29-03-2018,1797.919164,1815.043762,1771.367741,1787.118545
30-03-2018,1798.821351,1815.948413,1772.262669,1788.013435
31-03-2018,1799.723538,1816.853063,1773.157596,1788.908325
01-04-2018,1800.625725,1817.757714,1774.052524,1789.803215
02-04-2018,1801.527912,1818.662364,1774.947451,1790.698105
03-04-2018,1802.430099,1819.567015,1775.842379,1791.592994
04-04-2018,1803.332286,1820.471665,1776.737306,1792.487884
05-04-2018,1804.234473,1821.376316,1777.632234,1793.382774
06-04-2018,1805.13666,1822.280966,1778.527161,1794.277664
07-04-2018,1806.038847,1823.185616,1779.422089,1795.172553
08-04-2018,1806.941034,1824.090267,1780.317016,1796.067443
09-04-2018,1807.843221,1824.994917,1781.211944,1796.962333
10-04-2018,1808.745408,1825.899568,1782.106871,1797.857223
11-04-2018,1809.647596,1826.804218,1783.001799,1798.752112
12-04-2018,1810.549783,1827.708869,1783.896726,1799.647002
13-04-2018,1811.45197,1828.613519,1784.791654,1800.541892
14-04-2018,1812.354157,1829.51817,1785.686581,1801.436782
15-04-2018,1813.256344,1830.42282,1786.581509,1802.331672
16-04-2018,1814.158531,1831.327471,1787.476436,1803.226561
17-04-2018,1815.060718,1832.232121,1788.371364,1804.121451
18-04-2018,1815.962905,1833.136772,1789.266291,1805.016341
19-04-2018,1816.865092,1834.041422,1790.161218,1805.911231
20-04-2018,1817.767279,1834.946073,1791.056146,1806.80612
21-04-2018,1818.669466,1835.850723,1791.951073,1807.70101
22-04-2018,1819.571653,1836.755374,1792.846001,1808.5959
23-04-2018,1820.47384,1837.660024,1793.740928,1809.49079
24-04-2018,1821.376027,1838.564675,1794.635856,1810.385679
25-04-2018,1822.278214,1839.469325,1795.530783,1811.280569
26-04-2018,1823.180401,1840.373976,1796.425711,1812.175459
27-04-2018,1824.082588,1841.278626,1797.320638,1813.070349
28-04-2018,1824.984775,1842.183277,1798.215566,1813.965238
29-04-2018,1825.886962,1843.087927,1799.110493,1814.860128
30-04-2018,1826.78915,1843.992578,1800.005421,1815.755018
01-05-2018,1827.691337,1844.897228,1800.900348,1816.649908
02-05-2018,1828.593524,1845.801879,1801.795276,1817.544798
03-05-2018,1829.495711,1846.706529,1802.690203,1818.439687
04-05-2018,1830.397898,1847.61118,1803.585131,1819.334577
05-05-2018,1831.300085,1848.51583,1804.480058,1820.229467
06-05-2018,1832.202272,1849.420481,1805.374986,1821.124357
07-05-2018,1833.104459,1850.325131,1806.269913,1822.019246
08-05-2018,1834.006646,1851.229782,1807.164841,1822.914136
09-05-2018,1834.908833,1852.134432,1808.059768,1823.809026
10-05-2018,1835.81102,1853.039083,1808.954696,1824.703916
11-05-2018,1836.713207,1853.943733,1809.849623,1825.598805
12-05-2018,1837.615394,1854.848384,1810.74455,1826.493695
13-05-2018,1838.517581,1855.753034,1811.639478,1827.388585
14-05-2018,1839.419768,1856.657685,1812.534405,1828.283475
15-05-2018,1840.321955,1857.562335,1813.429333,1829.178365
16-05-2018,1841.224142,1858.466986,1814.32426,1830.073254
17-05-2018,1842.126329,1859.371636,1815.219188,1830.968144
18-05-2018,1843.028516,1860.276287,1816.114115,1831.863034
19-05-2018,1843.930704,1861.180937,1817.009043,1832.757924
20-05-2018,1844.832891,1862.085588,1817.90397,1833.652813
21-05-2018,1845.735078,1862.990238,1818.798898,1834.547703
22-05-2018,1846.637265,1863.894889,1819.693825,1835.442593
23-05-2018,1847.539452,1864.799539,1820.588753,1836.337483
24-05-2018,1848.441639,1865.70419,1821.48368,1837.232372
25-05-2018,1849.343826,1866.60884,1822.378608,1838.127262
26-05-2018,1850.246013,1867.513491,1823.273535,1839.022152
27-05-2018,1851.1482,1868.418141,1824.168463,1839.917042
28-05-2018,1852.050387,1869.322792,1825.06339,1840.811932
29-05-2018,1852.952574,1870.227442,1825.958318,1841.706821
30-05-2018,1853.854761,1871.132093,1826.853245,1842.601711
31-05-2018,1854.756948,1872.036743,1827.748173,1843.496601
01-06-2018,1855.659135,1872.941394,1828.6431,1844.391491
02-06-2018,1856.561322,1873.846044,1829.538028,1845.28638
03-06-2018,1857.463509,1874.750695,1830.432955,1846.18127
04-06-2018,1858.365696,1875.655345,1831.327883,1847.07616
05-06-2018,1859.267883,1876.559996,1832.22281,1847.97105
06-06-2018,1860.17007,1877.464646,1833.117737,1848.865939
07-06-2018,1861.072258,1878.369297,1834.012665,1849.760829
08-06-2018,1861.974445,1879.273947,1834.907592,1850.655719
09-06-2018,1862.876632,1880.178598,1835.80252,1851.550609
10-06-2018,1863.778819,1881.083248,1836.697447,1852.445499
11-06-2018,1864.681006,1881.987899,1837.592375,1853.340388
12-06-2018,1865.583193,1882.892549,1838.487302,1854.235278
13-06-2018,1866.48538,1883.7972,1839.38223,1855.130168
14-06-2018,1867.387567,1884.70185,1840.277157,1856.025058
15-06-2018,1868.289754,1885.606501,1841.172085,1856.919947
16-06-2018,1869.191941,1886.511151,1842.067012,1857.814837
17-06-2018,1870.094128,1887.415802,1842.96194,1858.709727
18-06-2018,1870.996315,1888.320452,1843.856867,1859.604617
19-06-2018,1871.898502,1889.225103,1844.751795,1860.499506
20-06-2018,1872.800689,1890.129753,1845.646722,1861.394396
21-06-2018,1873.702876,1891.034404,1846.54165,1862.289286
22-06-2018,1874.605063,1891.939054,1847.436577,1863.184176
23-06-2018,1875.50725,1892.843704,1848.331505,1864.079065
24-06-2018,1876.409437,1893.748355,1849.226432,1864.973955
25-06-2018,1877.311624,1894.653005,1850.12136,1865.868845
26-06-2018,1878.213812,1895.557656,1851.016287,1866.763735
27-06-2018,1879.115999,1896.462306,1851.911215,1867.658625
28-06-2018,1880.018186,1897.366957,1852.806142,1868.553514
29-06-2018,1880.920373,1898.271607,1853.701069,1869.448404
30-06-2018,1881.82256,1899.176258,1854.595997,1870.343294
01-07-2018,1882.724747,1900.080908,1855.490924,1871.238184
02-07-2018,1883.626934,1900.985559,1856.385852,1872.133073
03-07-2018,1884.529121,1901.890209,1857.280779,1873.027963
04-07-2018,1885.431308,1902.79486,1858.175707,1873.922853
05-07-2018,1886.333495,1903.69951,1859.070634,1874.817743
06-07-2018,1887.235682,1904.604161,1859.965562,1875.712632
07-07-2018,1888.137869,1905.508811,1860.860489,1876.607522
08-07-2018,1889.040056,1906.413462,1861.755417,1877.502412
09-07-2018,1889.942243,1907.318112,1862.650344,1878.397302
10-07-2018,1890.84443,1908.222763,1863.545272,1879.292192
11-07-2018,1891.746617,1909.127413,1864.440199,1880.187081
12-07-2018,1892.648804,1910.032064,1865.335127,1881.081971
13-07-2018,1893.550991,1910.936714,1866.230054,1881.976861
14-07-2018,1894.453178,1911.841365,1867.124982,1882.871751
15-07-2018,1895.355366,1912.746015,1868.019909,1883.76664
16-07-2018,1896.257553,1913.650666,1868.914837,1884.66153
17-07-2018,1897.15974,1914.555316,1869.809764,1885.55642
18-07-2018,1898.061927,1915.459967,1870.704692,1886.45131
19-07-2018,1898.964114,1916.364617,1871.599619,1887.346199
20-07-2018,1899.866301,1917.269268,1872.494547,1888.241089
21-07-2018,1900.768488,1918.173918,1873.389474,1889.135979
22-07-2018,1901.670675,1919.078569,1874.284402,1890.030869
23-07-2018,1902.572862,1919.983219,1875.179329,1890.925759
24-07-2018,1903.475049,1920.88787,1876.074256,1891.820648
25-07-2018,1904.377236,1921.79252,1876.969184,1892.715538
26-07-2018,1905.279423,1922.697171,1877.864111,1893.610428
27-07-2018,1906.18161,1923.601821,1878.759039,1894.505318
28-07-2018,1907.083797,1924.506472,1879.653966,1895.400207
29-07-2018,1907.985984,1925.411122,1880.548894,1896.295097
30-07-2018,1908.888171,1926.315773,1881.443821,1897.189987
31-07-2018,1909.790358,1927.220423,1882.338749,1898.084877
01-08-2018,1910.692545,1928.125074,1883.233676,1898.979766
02-08-2018,1911.594732,1929.029724,1884.128604,1899.874656
03-08-2018,1912.49692,1929.934375,1885.023531,1900.769546
04-08-2018,1913.399107,1930.839025,1885.918459,1901.664436
05-08-2018,1914.301294,1931.743676,1886.813386,1902.559326
06-08-2018,1915.203481,1932.648326,1887.708314,1903.454215
07-08-2018,1916.105668,1933.552977,1888.603241,1904.349105
08-08-2018,1917.007855,1934.457627,1889.498169,1905.243995
09-08-2018,1917.910042,1935.362278,1890.393096,1906.138885
10-08-2018,1918.812229,1936.266928,1891.288024,1907.033774
11-08-2018,1919.714416,1937.171579,1892.182951,1907.928664
12-08-2018,1920.616603,1938.076229,1893.077879,1908.823554
13-08-2018,1921.51879,1938.98088,1893.972806,1909.718444
14-08-2018,1922.420977,1939.88553,1894.867734,1910.613333
15-08-2018,1923.323164,1940.790181,1895.762661,1911.508223
16-08-2018,1924.225351,1941.694831,1896.657588,1912.403113
17-08-2018,1925.127538,1942.599482,1897.552516,1913.298003
18-08-2018,1926.029725,1943.504132,1898.447443,1914.192892
19-08-2018,1926.931912,1944.408783,1899.342371,1915.087782
20-08-2018,1927.834099,1945.313433,1900.237298,1915.982672
21-08-2018,1928.736286,1946.218084,1901.132226,1916.877562
22-08-2018,1929.638474,1947.122734,1902.027153,1917.772452
23-08-2018,1930.540661,1948.027385,1902.922081,1918.667341
24-08-2018,1931.442848,1948.932035,1903.817008,1919.562231
25-08-2018,1932.345035,1949.836686,1904.711936,1920.457121
26-08-2018,1933.247222,1950.741336,1905.606863,1921.352011
27-08-2018,1934.149409,1951.645987,1906.501791,1922.2469
28-08-2018,1935.051596,1952.550637,1907.396718,1923.14179
29-08-2018,1935.953783,1953.455288,1908.291646,1924.03668
30-08-2018,1936.85597,1954.359938,1909.186573,1924.93157
31-08-2018,1937.758157,1955.264589,1910.081501,1925.826459
01-09-2018,1938.660344,1956.169239,1910.976428,1926.721349
